EconState,XPState,TowerState,DragonState,VisionState,FightState,Action,Q_Value,IsBestAction
Econ_Ahead,XP_Even,TowerAhead,DragonEven,MedVision,LosingFight,Vision_Control,4.067914962768555,False
Econ_Ahead,XP_Even,TowerAhead,DragonEven,MedVision,LosingFight,Group_Attack,4.210170269012451,False
Econ_Ahead,XP_Even,TowerAhead,DragonEven,MedVision,LosingFight,Baron_Control,4.144699573516846,False
Econ_Even,XP_Ahead,TowerEven,DragonBehind,HighVision,LosingFight,Tower_Push,3.894394874572754,False
Econ_Even,XP_Ahead,TowerEven,DragonBehind,HighVision,LosingFight,Safe_Farm,4.081540584564209,True
Econ_Even,XP_Ahead,TowerEven,DragonBehind,HighVision,LosingFight,Dragon_Control,3.285221815109253,False
Econ_Even,XP_Ahead,TowerEven,DragonBehind,HighVision,LosingFight,Vision_Control,4.006451606750488,False
Econ_Even,XP_Ahead,TowerEven,DragonBehind,HighVision,LosingFight,Group_Attack,3.852969169616699,False
Econ_Even,XP_Ahead,TowerEven,DragonBehind,HighVision,LosingFight,Baron_Control,3.5906472206115723,False
Econ_Even,XP_Even,TowerEven,DragonEven,MedVision,WinningFight,Tower_Push,4.047447204589844,False
Econ_Even,XP_Even,TowerEven,DragonEven,MedVision,WinningFight,Safe_Farm,3.8650641441345215,False
Econ_Even,XP_Even,TowerEven,DragonEven,MedVision,WinningFight,Dragon_Control,3.9392778873443604,False
Econ_Even,XP_Even,TowerEven,DragonEven,MedVision,WinningFight,Vision_Control,3.8604722023010254,False
Econ_Even,XP_Even,TowerEven,DragonEven,MedVision,WinningFight,Group_Attack,4.2743048667907715,True
Econ_Even,XP_Even,TowerEven,DragonEven,MedVision,WinningFight,Baron_Control,3.837350606918335,False
Econ_Crushing,XP_Dominating,TowerEven,DragonAhead,LowVision,EvenFight,Tower_Push,4.663688659667969,False
Econ_Crushing,XP_Dominating,TowerEven,DragonAhead,LowVision,EvenFight,Safe_Farm,5.034051418304443,True
Econ_Crushing,XP_Dominating,TowerEven,DragonAhead,LowVision,EvenFight,Dragon_Control,4.994019508361816,False
Econ_Crushing,XP_Dominating,TowerEven,DragonAhead,LowVision,EvenFight,Vision_Control,4.237226486206055,False
Econ_Crushing,XP_Dominating,TowerEven,DragonAhead,LowVision,EvenFight,Group_Attack,4.819894790649414,False
Econ_Crushing,XP_Dominating,TowerEven,DragonAhead,LowVision,EvenFight,Baron_Control,4.981467247009277,False
Econ_Even,XP_HardBehind,TowerAhead,DragonEven,LowVision,LosingFight,Tower_Push,3.4381256103515625,True
Econ_Even,XP_HardBehind,TowerAhead,DragonEven,LowVision,LosingFight,Safe_Farm,3.188643217086792,False
Econ_Even,XP_HardBehind,TowerAhead,DragonEven,LowVision,LosingFight,Dragon_Control,3.2773008346557617,False
Econ_Even,XP_HardBehind,TowerAhead,DragonEven,LowVision,LosingFight,Vision_Control,2.9677422046661377,False
Econ_Even,XP_HardBehind,TowerAhead,DragonEven,LowVision,LosingFight,Group_Attack,3.0660183429718018,False
Econ_Even,XP_HardBehind,TowerAhead,DragonEven,LowVision,LosingFight,Baron_Control,3.348339080810547,False
Econ_Behind,XP_Even,TowerEven,DragonAhead,LowVision,LosingFight,Tower_Push,3.94551682472229,False
Econ_Behind,XP_Even,TowerEven,DragonAhead,LowVision,LosingFight,Safe_Farm,3.94840931892395,False
Econ_Behind,XP_Even,TowerEven,DragonAhead,LowVision,LosingFight,Dragon_Control,4.263372898101807,True
Econ_Behind,XP_Even,TowerEven,DragonAhead,LowVision,LosingFight,Vision_Control,3.531778335571289,False
Econ_Behind,XP_Even,TowerEven,DragonAhead,LowVision,LosingFight,Group_Attack,3.8422858715057373,False
Econ_Behind,XP_Even,TowerEven,DragonAhead,LowVision,LosingFight,Baron_Control,4.085705757141113,False
Econ_Ahead,XP_Even,TowerBehind,DragonBehind,LowVision,WinningFight,Tower_Push,3.418768882751465,False
Econ_Ahead,XP_Even,TowerBehind,DragonBehind,LowVision,WinningFight,Safe_Farm,3.996159553527832,False
Econ_Ahead,XP_Even,TowerBehind,DragonBehind,LowVision,WinningFight,Dragon_Control,4.1243133544921875,False
Econ_Ahead,XP_Even,TowerBehind,DragonBehind,LowVision,WinningFight,Vision_Control,3.9565885066986084,False
Econ_Ahead,XP_Even,TowerBehind,DragonBehind,LowVision,WinningFight,Group_Attack,4.541616916656494,True
Econ_Ahead,XP_Even,TowerBehind,DragonBehind,LowVision,WinningFight,Baron_Control,3.707160711288452,False
Econ_Ahead,XP_Behind,TowerAhead,DragonBehind,MedVision,EvenFight,Tower_Push,4.02933406829834,True
Econ_Ahead,XP_Behind,TowerAhead,DragonBehind,MedVision,EvenFight,Safe_Farm,3.9907169342041016,False
Econ_Ahead,XP_Behind,TowerAhead,DragonBehind,MedVision,EvenFight,Dragon_Control,3.6444952487945557,False
Econ_Ahead,XP_Behind,TowerAhead,DragonBehind,MedVision,EvenFight,Vision_Control,3.7837915420532227,False
Econ_Ahead,XP_Behind,TowerAhead,DragonBehind,MedVision,EvenFight,Group_Attack,3.89033842086792,False
Econ_Ahead,XP_Behind,TowerAhead,DragonBehind,MedVision,EvenFight,Baron_Control,3.626199960708618,False
Econ_Ahead,XP_Dominating,TowerBehind,DragonEven,MedVision,WinningFight,Tower_Push,3.8865678310394287,False
Econ_Ahead,XP_Dominating,TowerBehind,DragonEven,MedVision,WinningFight,Safe_Farm,4.156396865844727,False
Econ_Ahead,XP_Dominating,TowerBehind,DragonEven,MedVision,WinningFight,Dragon_Control,4.621853351593018,False
Econ_Ahead,XP_Dominating,TowerBehind,DragonEven,MedVision,WinningFight,Vision_Control,4.25058650970459,False
Econ_Ahead,XP_Dominating,TowerBehind,DragonEven,MedVision,WinningFight,Group_Attack,4.908066749572754,True
Econ_Ahead,XP_Dominating,TowerBehind,DragonEven,MedVision,WinningFight,Baron_Control,4.482218265533447,False
Econ_Even,XP_HardBehind,TowerEven,DragonEven,HighVision,WinningFight,Tower_Push,3.5267724990844727,False
Econ_Even,XP_HardBehind,TowerEven,DragonEven,HighVision,WinningFight,Safe_Farm,3.3592021465301514,False
Econ_Even,XP_HardBehind,TowerEven,DragonEven,HighVision,WinningFight,Dragon_Control,3.591282844543457,False
Econ_Even,XP_HardBehind,TowerEven,DragonEven,HighVision,WinningFight,Vision_Control,4.011895656585693,True
Econ_Even,XP_HardBehind,TowerEven,DragonEven,HighVision,WinningFight,Group_Attack,3.8650095462799072,False
Econ_Even,XP_HardBehind,TowerEven,DragonEven,HighVision,WinningFight,Baron_Control,3.537200689315796,False
Econ_Behind,XP_HardBehind,TowerBehind,DragonBehind,MedVision,EvenFight,Tower_Push,2.7473762035369873,False
Econ_Behind,XP_HardBehind,TowerBehind,DragonBehind,MedVision,EvenFight,Safe_Farm,2.9106979370117188,False
Econ_Behind,XP_HardBehind,TowerBehind,DragonBehind,MedVision,EvenFight,Dragon_Control,2.851963758468628,False
Econ_Behind,XP_HardBehind,TowerBehind,DragonBehind,MedVision,EvenFight,Vision_Control,3.2287845611572266,False
Econ_Behind,XP_HardBehind,TowerBehind,DragonBehind,MedVision,EvenFight,Group_Attack,3.2663867473602295,True
Econ_Behind,XP_HardBehind,TowerBehind,DragonBehind,MedVision,EvenFight,Baron_Control,2.6873226165771484,False
Econ_Even,XP_HardBehind,TowerAhead,DragonBehind,MedVision,LosingFight,Tower_Push,3.596363067626953,True
Econ_Even,XP_HardBehind,TowerAhead,DragonBehind,MedVision,LosingFight,Safe_Farm,3.3864872455596924,False
Econ_Even,XP_HardBehind,TowerAhead,DragonBehind,MedVision,LosingFight,Dragon_Control,3.1858954429626465,False
Econ_Even,XP_HardBehind,TowerAhead,DragonBehind,MedVision,LosingFight,Vision_Control,3.417257070541382,False
Econ_Even,XP_HardBehind,TowerAhead,DragonBehind,MedVision,LosingFight,Group_Attack,3.331286907196045,False
Econ_Even,XP_HardBehind,TowerAhead,DragonBehind,MedVision,LosingFight,Baron_Control,3.206824779510498,False
Econ_Crushing,XP_Even,TowerAhead,DragonBehind,MedVision,WinningFight,Tower_Push,4.267068862915039,False
Econ_Crushing,XP_Even,TowerAhead,DragonBehind,MedVision,WinningFight,Safe_Farm,4.176468372344971,False
Econ_Crushing,XP_Even,TowerAhead,DragonBehind,MedVision,WinningFight,Dragon_Control,3.938716411590576,False
Econ_Crushing,XP_Even,TowerAhead,DragonBehind,MedVision,WinningFight,Vision_Control,4.0087409019470215,False
Econ_Crushing,XP_Even,TowerAhead,DragonBehind,MedVision,WinningFight,Group_Attack,4.326143741607666,True
Econ_Crushing,XP_Even,TowerAhead,DragonBehind,MedVision,WinningFight,Baron_Control,3.972369909286499,False
Econ_Even,XP_HardBehind,TowerAhead,DragonBehind,LowVision,EvenFight,Tower_Push,3.902257204055786,True
Econ_Even,XP_HardBehind,TowerAhead,DragonBehind,LowVision,EvenFight,Safe_Farm,3.3338425159454346,False
Econ_Even,XP_HardBehind,TowerAhead,DragonBehind,LowVision,EvenFight,Dragon_Control,3.1668474674224854,False
Econ_Even,XP_HardBehind,TowerAhead,DragonBehind,LowVision,EvenFight,Vision_Control,2.9570600986480713,False
Econ_Even,XP_HardBehind,TowerAhead,DragonBehind,LowVision,EvenFight,Group_Attack,3.1934561729431152,False
Econ_Even,XP_HardBehind,TowerAhead,DragonBehind,LowVision,EvenFight,Baron_Control,3.3824710845947266,False
Econ_HardBehind,XP_Behind,TowerBehind,DragonEven,LowVision,EvenFight,Tower_Push,3.1755588054656982,False
Econ_HardBehind,XP_Behind,TowerBehind,DragonEven,LowVision,EvenFight,Safe_Farm,2.9252984523773193,False
Econ_HardBehind,XP_Behind,TowerBehind,DragonEven,LowVision,EvenFight,Dragon_Control,3.250920534133911,True
Econ_HardBehind,XP_Behind,TowerBehind,DragonEven,LowVision,EvenFight,Vision_Control,3.014054298400879,False
Econ_HardBehind,XP_Behind,TowerBehind,DragonEven,LowVision,EvenFight,Group_Attack,3.1953227519989014,False
Econ_HardBehind,XP_Behind,TowerBehind,DragonEven,LowVision,EvenFight,Baron_Control,2.6867995262145996,False
Econ_Ahead,XP_Dominating,TowerBehind,DragonEven,LowVision,EvenFight,Tower_Push,4.708105087280273,False
Econ_Ahead,XP_Dominating,TowerBehind,DragonEven,LowVision,EvenFight,Safe_Farm,5.265261173248291,False
Econ_Ahead,XP_Dominating,TowerBehind,DragonEven,LowVision,EvenFight,Dragon_Control,5.4475884437561035,True
Econ_Ahead,XP_Dominating,TowerBehind,DragonEven,LowVision,EvenFight,Vision_Control,4.734595775604248,False
Econ_Ahead,XP_Dominating,TowerBehind,DragonEven,LowVision,EvenFight,Group_Attack,5.266743183135986,False
Econ_Ahead,XP_Dominating,TowerBehind,DragonEven,LowVision,EvenFight,Baron_Control,5.049836158752441,False
Econ_Even,XP_HardBehind,TowerEven,DragonAhead,LowVision,WinningFight,Tower_Push,3.3934178352355957,False
Econ_Even,XP_HardBehind,TowerEven,DragonAhead,LowVision,WinningFight,Safe_Farm,3.366678237915039,False
Econ_Even,XP_HardBehind,TowerEven,DragonAhead,LowVision,WinningFight,Dragon_Control,3.7332732677459717,True
Econ_Even,XP_HardBehind,TowerEven,DragonAhead,LowVision,WinningFight,Vision_Control,3.1947526931762695,False
Econ_Even,XP_HardBehind,TowerEven,DragonAhead,LowVision,WinningFight,Group_Attack,3.698235511779785,False
Econ_Even,XP_HardBehind,TowerEven,DragonAhead,LowVision,WinningFight,Baron_Control,3.414933681488037,False
Econ_Even,XP_Behind,TowerAhead,DragonBehind,LowVision,EvenFight,Tower_Push,3.761977195739746,True
Econ_Even,XP_Behind,TowerAhead,DragonBehind,LowVision,EvenFight,Safe_Farm,3.5038559436798096,False
Econ_Even,XP_Behind,TowerAhead,DragonBehind,LowVision,EvenFight,Dragon_Control,3.153960943222046,False
Econ_Even,XP_Behind,TowerAhead,DragonBehind,LowVision,EvenFight,Vision_Control,3.144102096557617,False
Econ_Even,XP_Behind,TowerAhead,DragonBehind,LowVision,EvenFight,Group_Attack,3.4641435146331787,False
Econ_Even,XP_Behind,TowerAhead,DragonBehind,LowVision,EvenFight,Baron_Control,3.2467198371887207,False
Econ_HardBehind,XP_Behind,TowerBehind,DragonAhead,LowVision,LosingFight,Tower_Push,3.1724801063537598,False
Econ_HardBehind,XP_Behind,TowerBehind,DragonAhead,LowVision,LosingFight,Safe_Farm,3.268014669418335,False
Econ_HardBehind,XP_Behind,TowerBehind,DragonAhead,LowVision,LosingFight,Dragon_Control,3.7162654399871826,True
Econ_HardBehind,XP_Behind,TowerBehind,DragonAhead,LowVision,LosingFight,Vision_Control,3.0687196254730225,False
Econ_HardBehind,XP_Behind,TowerBehind,DragonAhead,LowVision,LosingFight,Group_Attack,3.1492083072662354,False
Econ_HardBehind,XP_Behind,TowerBehind,DragonAhead,LowVision,LosingFight,Baron_Control,3.453730344772339,False
Econ_HardBehind,XP_Ahead,TowerEven,DragonBehind,LowVision,LosingFight,Tower_Push,3.59755277633667,True
Econ_HardBehind,XP_Ahead,TowerEven,DragonBehind,LowVision,LosingFight,Safe_Farm,3.312434434890747,False
Econ_HardBehind,XP_Ahead,TowerEven,DragonBehind,LowVision,LosingFight,Dragon_Control,2.8741464614868164,False
Econ_HardBehind,XP_Ahead,TowerEven,DragonBehind,LowVision,LosingFight,Vision_Control,3.0586533546447754,False
Econ_HardBehind,XP_Ahead,TowerEven,DragonBehind,LowVision,LosingFight,Group_Attack,3.294588327407837,False
Econ_HardBehind,XP_Ahead,TowerEven,DragonBehind,LowVision,LosingFight,Baron_Control,3.1085855960845947,False
Econ_HardBehind,XP_Even,TowerEven,DragonEven,MedVision,EvenFight,Tower_Push,3.448244571685791,True
Econ_HardBehind,XP_Even,TowerEven,DragonEven,MedVision,EvenFight,Safe_Farm,2.9529473781585693,False
Econ_HardBehind,XP_Even,TowerEven,DragonEven,MedVision,EvenFight,Dragon_Control,2.922194719314575,False
Econ_HardBehind,XP_Even,TowerEven,DragonEven,MedVision,EvenFight,Vision_Control,3.1028406620025635,False
Econ_HardBehind,XP_Even,TowerEven,DragonEven,MedVision,EvenFight,Group_Attack,2.896631956100464,False
Econ_HardBehind,XP_Even,TowerEven,DragonEven,MedVision,EvenFight,Baron_Control,2.7940187454223633,False
Econ_Even,XP_Even,TowerBehind,DragonBehind,MedVision,EvenFight,Tower_Push,3.692399024963379,False
Econ_Even,XP_Even,TowerBehind,DragonBehind,MedVision,EvenFight,Safe_Farm,4.114961624145508,False
Econ_Even,XP_Even,TowerBehind,DragonBehind,MedVision,EvenFight,Dragon_Control,3.8350484371185303,False
Econ_Even,XP_Even,TowerBehind,DragonBehind,MedVision,EvenFight,Vision_Control,4.186116695404053,False
Econ_Even,XP_Even,TowerBehind,DragonBehind,MedVision,EvenFight,Group_Attack,4.372151851654053,True
Econ_Even,XP_Even,TowerBehind,DragonBehind,MedVision,EvenFight,Baron_Control,3.7519469261169434,False
Econ_Even,XP_Behind,TowerAhead,DragonAhead,MedVision,LosingFight,Tower_Push,4.0893025398254395,False
Econ_Even,XP_Behind,TowerAhead,DragonAhead,MedVision,LosingFight,Safe_Farm,3.915769100189209,False
Econ_Even,XP_Behind,TowerAhead,DragonAhead,MedVision,LosingFight,Dragon_Control,4.083283424377441,False
Econ_Even,XP_Behind,TowerAhead,DragonAhead,MedVision,LosingFight,Vision_Control,3.700634479522705,False
Econ_Even,XP_Behind,TowerAhead,DragonAhead,MedVision,LosingFight,Group_Attack,3.86297345161438,False
Econ_Even,XP_Behind,TowerAhead,DragonAhead,MedVision,LosingFight,Baron_Control,4.155914783477783,True
Econ_Crushing,XP_Dominating,TowerEven,DragonEven,HighVision,EvenFight,Tower_Push,4.62886905670166,False
Econ_Crushing,XP_Dominating,TowerEven,DragonEven,HighVision,EvenFight,Safe_Farm,5.004960060119629,True
Econ_Crushing,XP_Dominating,TowerEven,DragonEven,HighVision,EvenFight,Dragon_Control,4.58743143081665,False
Econ_Crushing,XP_Dominating,TowerEven,DragonEven,HighVision,EvenFight,Vision_Control,4.7432355880737305,False
Econ_Crushing,XP_Dominating,TowerEven,DragonEven,HighVision,EvenFight,Group_Attack,4.939924716949463,False
Econ_Crushing,XP_Dominating,TowerEven,DragonEven,HighVision,EvenFight,Baron_Control,4.607743740081787,False
Econ_HardBehind,XP_HardBehind,TowerBehind,DragonBehind,LowVision,EvenFight,Tower_Push,2.741401195526123,True
Econ_HardBehind,XP_HardBehind,TowerBehind,DragonBehind,LowVision,EvenFight,Safe_Farm,2.642374038696289,False
Econ_HardBehind,XP_HardBehind,TowerBehind,DragonBehind,LowVision,EvenFight,Dragon_Control,2.3849713802337646,False
Econ_HardBehind,XP_HardBehind,TowerBehind,DragonBehind,LowVision,EvenFight,Vision_Control,2.656222105026245,False
Econ_HardBehind,XP_HardBehind,TowerBehind,DragonBehind,LowVision,EvenFight,Group_Attack,2.485194206237793,False
Econ_HardBehind,XP_HardBehind,TowerBehind,DragonBehind,LowVision,EvenFight,Baron_Control,1.7724394798278809,False
Econ_Even,XP_Behind,TowerEven,DragonEven,HighVision,LosingFight,Tower_Push,3.775526285171509,False
Econ_Even,XP_Behind,TowerEven,DragonEven,HighVision,LosingFight,Safe_Farm,3.9053494930267334,False
Econ_Even,XP_Behind,TowerEven,DragonEven,HighVision,LosingFight,Dragon_Control,3.6267385482788086,False
Econ_Even,XP_Behind,TowerEven,DragonEven,HighVision,LosingFight,Vision_Control,4.069749355316162,True
Econ_Even,XP_Behind,TowerEven,DragonEven,HighVision,LosingFight,Group_Attack,3.8212194442749023,False
Econ_Even,XP_Behind,TowerEven,DragonEven,HighVision,LosingFight,Baron_Control,3.575788974761963,False
Econ_HardBehind,XP_Even,TowerBehind,DragonEven,MedVision,EvenFight,Tower_Push,2.273163080215454,False
Econ_HardBehind,XP_Even,TowerBehind,DragonEven,MedVision,EvenFight,Safe_Farm,2.1315462589263916,False
Econ_HardBehind,XP_Even,TowerBehind,DragonEven,MedVision,EvenFight,Dragon_Control,2.517709255218506,False
Econ_HardBehind,XP_Even,TowerBehind,DragonEven,MedVision,EvenFight,Vision_Control,2.707434892654419,True
Econ_HardBehind,XP_Even,TowerBehind,DragonEven,MedVision,EvenFight,Group_Attack,2.3622498512268066,False
Econ_HardBehind,XP_Even,TowerBehind,DragonEven,MedVision,EvenFight,Baron_Control,2.167543411254883,False
Econ_HardBehind,XP_Behind,TowerEven,DragonBehind,LowVision,EvenFight,Tower_Push,3.9002845287323,True
Econ_HardBehind,XP_Behind,TowerEven,DragonBehind,LowVision,EvenFight,Safe_Farm,3.5441877841949463,False
Econ_HardBehind,XP_Behind,TowerEven,DragonBehind,LowVision,EvenFight,Dragon_Control,3.2352259159088135,False
Econ_HardBehind,XP_Behind,TowerEven,DragonBehind,LowVision,EvenFight,Vision_Control,3.2761895656585693,False
Econ_HardBehind,XP_Behind,TowerEven,DragonBehind,LowVision,EvenFight,Group_Attack,3.360339879989624,False
Econ_HardBehind,XP_Behind,TowerEven,DragonBehind,LowVision,EvenFight,Baron_Control,2.6757423877716064,False
Econ_HardBehind,XP_HardBehind,TowerBehind,DragonBehind,HighVision,EvenFight,Tower_Push,3.235480785369873,False
Econ_HardBehind,XP_HardBehind,TowerBehind,DragonBehind,HighVision,EvenFight,Safe_Farm,3.251483678817749,False
Econ_HardBehind,XP_HardBehind,TowerBehind,DragonBehind,HighVision,EvenFight,Dragon_Control,3.1903235912323,False
Econ_HardBehind,XP_HardBehind,TowerBehind,DragonBehind,HighVision,EvenFight,Vision_Control,4.268015384674072,True
Econ_HardBehind,XP_HardBehind,TowerBehind,DragonBehind,HighVision,EvenFight,Group_Attack,2.850634813308716,False
Econ_HardBehind,XP_HardBehind,TowerBehind,DragonBehind,HighVision,EvenFight,Baron_Control,2.8846254348754883,False
Econ_Even,XP_Behind,TowerBehind,DragonEven,HighVision,EvenFight,Tower_Push,3.598529815673828,False
Econ_Even,XP_Behind,TowerBehind,DragonEven,HighVision,EvenFight,Safe_Farm,3.9662139415740967,False
Econ_Even,XP_Behind,TowerBehind,DragonEven,HighVision,EvenFight,Dragon_Control,3.982201337814331,False
Econ_Even,XP_Behind,TowerBehind,DragonEven,HighVision,EvenFight,Vision_Control,4.403553009033203,True
Econ_Even,XP_Behind,TowerBehind,DragonEven,HighVision,EvenFight,Group_Attack,4.302328586578369,False
Econ_Even,XP_Behind,TowerBehind,DragonEven,HighVision,EvenFight,Baron_Control,3.8252882957458496,False
Econ_Ahead,XP_Ahead,TowerAhead,DragonAhead,LowVision,WinningFight,Tower_Push,4.833654880523682,False
Econ_Ahead,XP_Ahead,TowerAhead,DragonAhead,LowVision,WinningFight,Safe_Farm,4.719619274139404,False
Econ_Ahead,XP_Ahead,TowerAhead,DragonAhead,LowVision,WinningFight,Dragon_Control,4.888343334197998,True
Econ_Ahead,XP_Ahead,TowerAhead,DragonAhead,LowVision,WinningFight,Vision_Control,4.162708759307861,False
Econ_Ahead,XP_Ahead,TowerAhead,DragonAhead,LowVision,WinningFight,Group_Attack,4.857565402984619,False
Econ_Ahead,XP_Ahead,TowerAhead,DragonAhead,LowVision,WinningFight,Baron_Control,4.800148963928223,False
Econ_HardBehind,XP_Behind,TowerBehind,DragonBehind,MedVision,LosingFight,Tower_Push,2.782550096511841,False
Econ_HardBehind,XP_Behind,TowerBehind,DragonBehind,MedVision,LosingFight,Safe_Farm,2.9567220211029053,False
Econ_HardBehind,XP_Behind,TowerBehind,DragonBehind,MedVision,LosingFight,Dragon_Control,2.6625640392303467,False
Econ_HardBehind,XP_Behind,TowerBehind,DragonBehind,MedVision,LosingFight,Vision_Control,3.5123612880706787,True
Econ_HardBehind,XP_Behind,TowerBehind,DragonBehind,MedVision,LosingFight,Group_Attack,2.8457014560699463,False
Econ_HardBehind,XP_Behind,TowerBehind,DragonBehind,MedVision,LosingFight,Baron_Control,2.6585195064544678,False
Econ_Even,XP_Even,TowerEven,DragonAhead,HighVision,LosingFight,Tower_Push,4.030078887939453,False
Econ_Even,XP_Even,TowerEven,DragonAhead,HighVision,LosingFight,Safe_Farm,4.2349677085876465,True
Econ_Even,XP_Even,TowerEven,DragonAhead,HighVision,LosingFight,Dragon_Control,4.190176010131836,False
Econ_Even,XP_Even,TowerEven,DragonAhead,HighVision,LosingFight,Vision_Control,4.2141337394714355,False
Econ_Even,XP_Even,TowerEven,DragonAhead,HighVision,LosingFight,Group_Attack,4.071175575256348,False
Econ_Even,XP_Even,TowerEven,DragonAhead,HighVision,LosingFight,Baron_Control,4.171719551086426,False
Econ_HardBehind,XP_Even,TowerEven,DragonAhead,MedVision,LosingFight,Tower_Push,3.7404332160949707,False
Econ_HardBehind,XP_Even,TowerEven,DragonAhead,MedVision,LosingFight,Safe_Farm,3.542121648788452,False
Econ_HardBehind,XP_Even,TowerEven,DragonAhead,MedVision,LosingFight,Dragon_Control,3.9229791164398193,True
Econ_HardBehind,XP_Even,TowerEven,DragonAhead,MedVision,LosingFight,Vision_Control,3.4698290824890137,False
Econ_HardBehind,XP_Even,TowerEven,DragonAhead,MedVision,LosingFight,Group_Attack,3.5171725749969482,False
Econ_HardBehind,XP_Even,TowerEven,DragonAhead,MedVision,LosingFight,Baron_Control,3.9019389152526855,False
Econ_Behind,XP_Behind,TowerAhead,DragonBehind,LowVision,LosingFight,Tower_Push,3.4067912101745605,True
Econ_Behind,XP_Behind,TowerAhead,DragonBehind,LowVision,LosingFight,Safe_Farm,3.014697551727295,False
Econ_Behind,XP_Behind,TowerAhead,DragonBehind,LowVision,LosingFight,Dragon_Control,2.7129578590393066,False
Econ_Behind,XP_Behind,TowerAhead,DragonBehind,LowVision,LosingFight,Vision_Control,2.6552226543426514,False
Econ_Behind,XP_Behind,TowerAhead,DragonBehind,LowVision,LosingFight,Group_Attack,3.0438179969787598,False
Econ_Behind,XP_Behind,TowerAhead,DragonBehind,LowVision,LosingFight,Baron_Control,2.7805867195129395,False
Econ_Ahead,XP_Ahead,TowerAhead,DragonBehind,LowVision,EvenFight,Tower_Push,4.009371757507324,True
Econ_Ahead,XP_Ahead,TowerAhead,DragonBehind,LowVision,EvenFight,Safe_Farm,3.744189500808716,False
Econ_Ahead,XP_Ahead,TowerAhead,DragonBehind,LowVision,EvenFight,Dragon_Control,3.170182466506958,False
Econ_Ahead,XP_Ahead,TowerAhead,DragonBehind,LowVision,EvenFight,Vision_Control,3.1847472190856934,False
Econ_Ahead,XP_Ahead,TowerAhead,DragonBehind,LowVision,EvenFight,Group_Attack,3.763920783996582,False
Econ_Ahead,XP_Ahead,TowerAhead,DragonBehind,LowVision,EvenFight,Baron_Control,3.670185089111328,False
Econ_Even,XP_Ahead,TowerEven,DragonEven,HighVision,WinningFight,Tower_Push,4.25539493560791,True
Econ_Even,XP_Ahead,TowerEven,DragonEven,HighVision,WinningFight,Safe_Farm,3.923079252243042,False
Econ_Even,XP_Ahead,TowerEven,DragonEven,HighVision,WinningFight,Dragon_Control,3.819617509841919,False
Econ_Even,XP_Ahead,TowerEven,DragonEven,HighVision,WinningFight,Vision_Control,4.160101890563965,False
Econ_Even,XP_Ahead,TowerEven,DragonEven,HighVision,WinningFight,Group_Attack,4.2479023933410645,False
Econ_Even,XP_Ahead,TowerEven,DragonEven,HighVision,WinningFight,Baron_Control,3.883104085922241,False
Econ_Crushing,XP_Ahead,TowerEven,DragonEven,MedVision,EvenFight,Tower_Push,4.50937557220459,False
Econ_Crushing,XP_Ahead,TowerEven,DragonEven,MedVision,EvenFight,Safe_Farm,4.901758670806885,True
Econ_Crushing,XP_Ahead,TowerEven,DragonEven,MedVision,EvenFight,Dragon_Control,4.624844074249268,False
Econ_Crushing,XP_Ahead,TowerEven,DragonEven,MedVision,EvenFight,Vision_Control,4.449294567108154,False
Econ_Crushing,XP_Ahead,TowerEven,DragonEven,MedVision,EvenFight,Group_Attack,4.803868770599365,False
Econ_Crushing,XP_Ahead,TowerEven,DragonEven,MedVision,EvenFight,Baron_Control,4.601646423339844,False
Econ_Even,XP_Behind,TowerAhead,DragonAhead,MedVision,EvenFight,Tower_Push,4.037664413452148,False
Econ_Even,XP_Behind,TowerAhead,DragonAhead,MedVision,EvenFight,Safe_Farm,3.9159388542175293,False
Econ_Even,XP_Behind,TowerAhead,DragonAhead,MedVision,EvenFight,Dragon_Control,4.1500749588012695,False
Econ_Even,XP_Behind,TowerAhead,DragonAhead,MedVision,EvenFight,Vision_Control,3.679217576980591,False
Econ_Even,XP_Behind,TowerAhead,DragonAhead,MedVision,EvenFight,Group_Attack,3.910738229751587,False
Econ_Even,XP_Behind,TowerAhead,DragonAhead,MedVision,EvenFight,Baron_Control,4.215341091156006,True
Econ_Ahead,XP_Behind,TowerEven,DragonEven,LowVision,WinningFight,Tower_Push,3.3165884017944336,False
Econ_Ahead,XP_Behind,TowerEven,DragonEven,LowVision,WinningFight,Safe_Farm,3.5392708778381348,False
Econ_Ahead,XP_Behind,TowerEven,DragonEven,LowVision,WinningFight,Dragon_Control,3.7325356006622314,False
Econ_Ahead,XP_Behind,TowerEven,DragonEven,LowVision,WinningFight,Vision_Control,3.274538040161133,False
Econ_Ahead,XP_Behind,TowerEven,DragonEven,LowVision,WinningFight,Group_Attack,3.7955219745635986,True
Econ_Ahead,XP_Behind,TowerEven,DragonEven,LowVision,WinningFight,Baron_Control,3.456693172454834,False
Econ_Ahead,XP_Behind,TowerEven,DragonBehind,HighVision,WinningFight,Tower_Push,3.7665975093841553,False
Econ_Ahead,XP_Behind,TowerEven,DragonBehind,HighVision,WinningFight,Safe_Farm,3.9115002155303955,False
Econ_Ahead,XP_Behind,TowerEven,DragonBehind,HighVision,WinningFight,Dragon_Control,3.7984907627105713,False
Econ_Ahead,XP_Behind,TowerEven,DragonBehind,HighVision,WinningFight,Vision_Control,4.118365287780762,False
